family,map_size,extraction_noise,seed,policy,success,cost,expansions,true_cuts,false_positive_cuts,false_negative_cuts
geometry_proxy,40,0.01,24,exact_grid_lifted,1.0,45.599999999999994,2380,14,0,0
geometry_proxy,40,0.01,24,relaxed_grid,0.2975,11.662,280,14,0,14
geometry_proxy,40,0.01,24,local_replan,0.47819999999999996,21.040799999999997,360,14,0,14
geometry_proxy,40,0.01,25,scp_extracted,0.99424,38.1096,352.24,8,0.036000000000000004,0.064
geometry_proxy,40,0.01,25,scp_conservative,0.9988,40.02,424.5,8,0.012,0.1
geometry_proxy,40,0.01,25,scp_aggressive,0.97312,36.65,280.56,8,0.096,0.027999999999999997
geometry_proxy,40,0.01,25,exact_grid_lifted,1.0,42.9,2170,8,0,0
geometry_proxy,40,0.01,25,relaxed_grid,0.2975,10.903374999999999,280,8,0,8
geometry_proxy,40,0.01,25,local_replan,0.47819999999999996,19.606199999999998,360,8,0,8
geometry_proxy,40,0.01,26,scp_extracted,0.99208,36.313199999999995,353.08,11,0.0495,0.08800000000000001
geometry_proxy,40,0.01,26,scp_conservative,0.99835,38.0275,426.1875,11,0.0165,0.1375
geometry_proxy,40,0.01,26,scp_aggressive,0.96304,34.95,280.77,11,0.132,0.0385
geometry_proxy,40,0.01,26,exact_grid_lifted,1.0,41.099999999999994,2030,11,0,0
geometry_proxy,40,0.01,26,relaxed_grid,0.2975,10.397625,280,11,0,11
geometry_proxy,40,0.01,26,local_replan,0.47819999999999996,18.6498,360,11,0,11
geometry_proxy,40,0.01,27,scp_extracted,0.9928,39.912,352.8,10,0.045000000000000005,0.08000000000000002
geometry_proxy,40,0.01,27,scp_conservative,0.9985,42.025,425.625,10,0.015,0.125
geometry_proxy,40,0.01,27,scp_aggressive,0.9664,38.35,280.7,10,0.12,0.034999999999999996
geometry_proxy,40,0.01,27,exact_grid_lifted,1.0,44.699999999999996,2310,10,0,0
geometry_proxy,40,0.01,27,relaxed_grid,0.2975,11.409125,280,10,0,10
geometry_proxy,40,0.01,27,local_replan,0.47819999999999996,20.5626,360,10,0,10
geometry_proxy,40,0.01,28,scp_extracted,0.99064,40.815599999999996,353.64,13,0.0585,0.10400000000000001
geometry_proxy,40,0.01,28,scp_conservative,0.99805,43.0325,427.3125,13,0.0195,0.1625
geometry_proxy,40,0.01,28,scp_aggressive,0.95632,39.2,280.91,13,0.156,0.0455
geometry_proxy,40,0.01,28,exact_grid_lifted,1.0,45.599999999999994,2380,13,0,0
geometry_proxy,40,0.01,28,relaxed_grid,0.2975,11.662,280,13,0,13
geometry_proxy,40,0.01,28,local_replan,0.47819999999999996,21.040799999999997,360,13,0,13
geometry_proxy,40,0.01,29,scp_extracted,0.98992,36.3168,353.92,14,0.06300000000000001,0.11200000000000002
geometry_proxy,40,0.01,29,scp_conservative,0.9979,38.035,427.875,14,0.021,0.17500000000000002
geometry_proxy,40,0.01,29,scp_aggressive,0.95296,34.95,280.98,14,0.168,0.049
geometry_proxy,40,0.01,29,exact_grid_lifted,1.0,41.099999999999994,2030,14,0,0
geometry_proxy,40,0.01,29,relaxed_grid,0.2975,10.397625,280,14,0,14
geometry_proxy,40,0.01,29,local_replan,0.47819999999999996,18.6498,360,14,0,14
geometry_proxy,40,0.03,0,scp_extracted,0.98488,40.825199999999995,355.88,7,0.0945,0.168
geometry_proxy,40,0.03,0,scp_conservative,0.99685,43.0525,431.8125,7,0.0315,0.2625
geometry_proxy,40,0.03,0,scp_aggressive,0.92944,39.2,281.47,7,0.252,0.0735
geometry_proxy,40,0.03,0,exact_grid_lifted,1.0,45.599999999999994,2380,7,0,0
geometry_proxy,40,0.03,0,relaxed_grid,0.2925,11.466,280,7,0,7
geometry_proxy,40,0.03,0,local_replan,0.47459999999999997,20.882399999999997,360,7,0,7
geometry_proxy,40,0.03,1,scp_extracted,0.98704,42.6216,355.04,6,0.081,0.144
geometry_proxy,40,0.03,1,scp_conservative,0.9973,45.045,430.125,6,0.027,0.22499999999999998
geometry_proxy,40,0.03,1,scp_aggressive,0.93952,40.9,281.26,6,0.216,0.063
geometry_proxy,40,0.03,1,exact_grid_lifted,1.0,47.4,2520,6,0,0
geometry_proxy,40,0.03,1,relaxed_grid,0.2925,11.963249999999999,280,6,0,6
geometry_proxy,40,0.03,1,local_replan,0.47459999999999997,21.831599999999998,360,6,0,6
geometry_proxy,40,0.03,2,scp_extracted,0.9784,41.736000000000004,358.4,10,0.135,0.24
geometry_proxy,40,0.03,2,scp_conservative,0.9955,44.075,436.875,10,0.045,0.375
geometry_proxy,40,0.03,2,scp_aggressive,0.8992,40.05,282.1,10,0.36,0.105
geometry_proxy,40,0.03,2,exact_grid_lifted,1.0,46.5,2450,10,0,0
geometry_proxy,40,0.03,2,relaxed_grid,0.2925,11.714624999999998,280,10,0,10
geometry_proxy,40,0.03,2,local_replan,0.47459999999999997,21.357,360,10,0,10
geometry_proxy,40,0.03,3,scp_extracted,0.98056,39.9324,357.56,9,0.12150000000000001,0.21600000000000003
geometry_proxy,40,0.03,3,scp_conservative,0.99595,42.0675,435.1875,9,0.0405,0.3375
geometry_proxy,40,0.03,3,scp_aggressive,0.90928,38.35,281.89,9,0.324,0.0945
geometry_proxy,40,0.03,3,exact_grid_lifted,1.0,44.699999999999996,2310,9,0,0
geometry_proxy,40,0.03,3,relaxed_grid,0.2925,11.217375,280,9,0,9
geometry_proxy,40,0.03,3,local_replan,0.47459999999999997,20.407799999999998,360,9,0,9
geometry_proxy,40,0.03,4,scp_extracted,0.98704,41.7216,355.04,6,0.081,0.144
geometry_proxy,40,0.03,4,scp_conservative,0.9973,44.045,430.125,6,0.027,0.22499999999999998
geometry_proxy,40,0.03,4,scp_aggressive,0.93952,40.05,281.26,6,0.216,0.063
geometry_proxy,40,0.03,4,exact_grid_lifted,1.0,46.5,2450,6,0,0
geometry_proxy,40,0.03,4,relaxed_grid,0.2925,11.714624999999998,280,6,0,6
geometry_proxy,40,0.03,4,local_replan,0.47459999999999997,21.357,360,6,0,6
geometry_proxy,40,0.03,5,scp_extracted,0.98272,38.1288,356.72,8,0.108,0.192
geometry_proxy,40,0.03,5,scp_conservative,0.9964,40.06,433.5,8,0.036,0.3
geometry_proxy,40,0.03,5,scp_aggressive,0.91936,36.65,281.68,8,0.288,0.08399999999999999
geometry_proxy,40,0.03,5,exact_grid_lifted,1.0,42.9,2170,8,0,0
geometry_proxy,40,0.03,5,relaxed_grid,0.2925,10.720125,280,8,0,8
geometry_proxy,40,0.03,5,local_replan,0.47459999999999997,19.458599999999997,360,8,0,8
geometry_proxy,40,0.03,6,scp_extracted,0.97624,39.0396,359.24,11,0.1485,0.26399999999999996
geometry_proxy,40,0.03,6,scp_conservative,0.99505,41.0825,438.5625,11,0.049499999999999995,0.4125
geometry_proxy,40,0.03,6,scp_aggressive,0.88912,37.5,282.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,40,0.03,6,exact_grid_lifted,1.0,43.8,2240,11,0,0
geometry_proxy,40,0.03,6,relaxed_grid,0.2925,10.96875,280,11,0,11
geometry_proxy,40,0.03,6,local_replan,0.47459999999999997,19.9332,360,11,0,11
geometry_proxy,40,0.03,7,scp_extracted,0.97624,40.8396,359.24,11,0.1485,0.26399999999999996
geometry_proxy,40,0.03,7,scp_conservative,0.99505,43.0825,438.5625,11,0.049499999999999995,0.4125
geometry_proxy,40,0.03,7,scp_aggressive,0.88912,39.2,282.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,40,0.03,7,exact_grid_lifted,1.0,45.599999999999994,2380,11,0,0
geometry_proxy,40,0.03,7,relaxed_grid,0.2925,11.466,280,11,0,11
geometry_proxy,40,0.03,7,local_replan,0.47459999999999997,20.882399999999997,360,11,0,11
geometry_proxy,40,0.03,8,scp_extracted,0.98488,42.6252,355.88,7,0.0945,0.168
geometry_proxy,40,0.03,8,scp_conservative,0.99685,45.0525,431.8125,7,0.0315,0.2625
geometry_proxy,40,0.03,8,scp_aggressive,0.92944,40.9,281.47,7,0.252,0.0735
geometry_proxy,40,0.03,8,exact_grid_lifted,1.0,47.4,2520,7,0,0
geometry_proxy,40,0.03,8,relaxed_grid,0.2925,11.963249999999999,280,7,0,7
geometry_proxy,40,0.03,8,local_replan,0.47459999999999997,21.831599999999998,360,7,0,7
geometry_proxy,40,0.03,9,scp_extracted,0.97408,38.1432,360.08,12,0.162,0.288
geometry_proxy,40,0.03,9,scp_conservative,0.9946,40.09,440.25,12,0.054,0.44999999999999996
geometry_proxy,40,0.03,9,scp_aggressive,0.87904,36.65,282.52,12,0.432,0.126
geometry_proxy,40,0.03,9,exact_grid_lifted,1.0,42.9,2170,12,0,0
geometry_proxy,40,0.03,9,relaxed_grid,0.2925,10.720125,280,12,0,12
geometry_proxy,40,0.03,9,local_replan,0.47459999999999997,19.458599999999997,360,12,0,12
geometry_proxy,40,0.03,10,scp_extracted,0.98488,38.1252,355.88,7,0.0945,0.168
geometry_proxy,40,0.03,10,scp_conservative,0.99685,40.0525,431.8125,7,0.0315,0.2625
geometry_proxy,40,0.03,10,scp_aggressive,0.92944,36.65,281.47,7,0.252,0.0735
geometry_proxy,40,0.03,10,exact_grid_lifted,1.0,42.9,2170,7,0,0
geometry_proxy,40,0.03,10,relaxed_grid,0.2925,10.720125,280,7,0,7
geometry_proxy,40,0.03,10,local_replan,0.47459999999999997,19.458599999999997,360,7,0,7
geometry_proxy,40,0.03,11,scp_extracted,0.98704,35.4216,355.04,6,0.081,0.144
geometry_proxy,40,0.03,11,scp_conservative,0.9973,37.045,430.125,6,0.027,0.22499999999999998
geometry_proxy,40,0.03,11,scp_aggressive,0.93952,34.1,281.26,6,0.216,0.063
geometry_proxy,40,0.03,11,exact_grid_lifted,1.0,40.199999999999996,1960,6,0,0
geometry_proxy,40,0.03,11,relaxed_grid,0.2925,9.97425,280,6,0,6
geometry_proxy,40,0.03,11,local_replan,0.47459999999999997,18.034799999999997,360,6,0,6
geometry_proxy,40,0.03,12,scp_extracted,0.98704,41.7216,355.04,6,0.081,0.144
geometry_proxy,40,0.03,12,scp_conservative,0.9973,44.045,430.125,6,0.027,0.22499999999999998
geometry_proxy,40,0.03,12,scp_aggressive,0.93952,40.05,281.26,6,0.216,0.063
geometry_proxy,40,0.03,12,exact_grid_lifted,1.0,46.5,2450,6,0,0
geometry_proxy,40,0.03,12,relaxed_grid,0.2925,11.714624999999998,280,6,0,6
geometry_proxy,40,0.03,12,local_replan,0.47459999999999997,21.357,360,6,0,6
geometry_proxy,40,0.03,13,scp_extracted,0.97192,37.2468,360.92,13,0.17550000000000002,0.31200000000000006
geometry_proxy,40,0.03,13,scp_conservative,0.99415,39.0975,441.9375,13,0.058499999999999996,0.48750000000000004
geometry_proxy,40,0.03,13,scp_aggressive,0.86896,35.8,282.73,13,0.46799999999999997,0.13649999999999998
geometry_proxy,40,0.03,13,exact_grid_lifted,1.0,42.0,2100,13,0,0
geometry_proxy,40,0.03,13,relaxed_grid,0.2925,10.471499999999999,280,13,0,13
geometry_proxy,40,0.03,13,local_replan,0.47459999999999997,18.983999999999998,360,13,0,13
geometry_proxy,40,0.03,14,scp_extracted,0.9784,42.636,358.4,10,0.135,0.24
geometry_proxy,40,0.03,14,scp_conservative,0.9955,45.075,436.875,10,0.045,0.375
geometry_proxy,40,0.03,14,scp_aggressive,0.8992,40.9,282.1,10,0.36,0.105
geometry_proxy,40,0.03,14,exact_grid_lifted,1.0,47.4,2520,10,0,0
geometry_proxy,40,0.03,14,relaxed_grid,0.2925,11.963249999999999,280,10,0,10
geometry_proxy,40,0.03,14,local_replan,0.47459999999999997,21.831599999999998,360,10,0,10
geometry_proxy,40,0.03,15,scp_extracted,0.9784,40.836,358.4,10,0.135,0.24
geometry_proxy,40,0.03,15,scp_conservative,0.9955,43.075,436.875,10,0.045,0.375
geometry_proxy,40,0.03,15,scp_aggressive,0.8992,39.2,282.1,10,0.36,0.105
geometry_proxy,40,0.03,15,exact_grid_lifted,1.0,45.599999999999994,2380,10,0,0
geometry_proxy,40,0.03,15,relaxed_grid,0.2925,11.466,280,10,0,10
geometry_proxy,40,0.03,15,local_replan,0.47459999999999997,20.882399999999997,360,10,0,10
geometry_proxy,40,0.03,16,scp_extracted,0.98704,41.7216,355.04,6,0.081,0.144
geometry_proxy,40,0.03,16,scp_conservative,0.9973,44.045,430.125,6,0.027,0.22499999999999998
geometry_proxy,40,0.03,16,scp_aggressive,0.93952,40.05,281.26,6,0.216,0.063
geometry_proxy,40,0.03,16,exact_grid_lifted,1.0,46.5,2450,6,0,0
geometry_proxy,40,0.03,16,relaxed_grid,0.2925,11.714624999999998,280,6,0,6
geometry_proxy,40,0.03,16,local_replan,0.47459999999999997,21.357,360,6,0,6
geometry_proxy,40,0.03,17,scp_extracted,0.97408,38.1432,360.08,12,0.162,0.288
geometry_proxy,40,0.03,17,scp_conservative,0.9946,40.09,440.25,12,0.054,0.44999999999999996
geometry_proxy,40,0.03,17,scp_aggressive,0.87904,36.65,282.52,12,0.432,0.126
geometry_proxy,40,0.03,17,exact_grid_lifted,1.0,42.9,2170,12,0,0
geometry_proxy,40,0.03,17,relaxed_grid,0.2925,10.720125,280,12,0,12
geometry_proxy,40,0.03,17,local_replan,0.47459999999999997,19.458599999999997,360,12,0,12
geometry_proxy,40,0.03,18,scp_extracted,0.97192,37.2468,360.92,13,0.17550000000000002,0.31200000000000006
geometry_proxy,40,0.03,18,scp_conservative,0.99415,39.0975,441.9375,13,0.058499999999999996,0.48750000000000004
geometry_proxy,40,0.03,18,scp_aggressive,0.86896,35.8,282.73,13,0.46799999999999997,0.13649999999999998
geometry_proxy,40,0.03,18,exact_grid_lifted,1.0,42.0,2100,13,0,0
geometry_proxy,40,0.03,18,relaxed_grid,0.2925,10.471499999999999,280,13,0,13
geometry_proxy,40,0.03,18,local_replan,0.47459999999999997,18.983999999999998,360,13,0,13
geometry_proxy,40,0.03,19,scp_extracted,0.97192,40.846799999999995,360.92,13,0.17550000000000002,0.31200000000000006
geometry_proxy,40,0.03,19,scp_conservative,0.99415,43.0975,441.9375,13,0.058499999999999996,0.48750000000000004
geometry_proxy,40,0.03,19,scp_aggressive,0.86896,39.2,282.73,13,0.46799999999999997,0.13649999999999998
geometry_proxy,40,0.03,19,exact_grid_lifted,1.0,45.599999999999994,2380,13,0,0
geometry_proxy,40,0.03,19,relaxed_grid,0.2925,11.466,280,13,0,13
geometry_proxy,40,0.03,19,local_replan,0.47459999999999997,20.882399999999997,360,13,0,13
geometry_proxy,40,0.03,20,scp_extracted,0.97624,36.3396,359.24,11,0.1485,0.26399999999999996
geometry_proxy,40,0.03,20,scp_conservative,0.99505,38.0825,438.5625,11,0.049499999999999995,0.4125
geometry_proxy,40,0.03,20,scp_aggressive,0.88912,34.95,282.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,40,0.03,20,exact_grid_lifted,1.0,41.099999999999994,2030,11,0,0
geometry_proxy,40,0.03,20,relaxed_grid,0.2925,10.222875,280,11,0,11
geometry_proxy,40,0.03,20,local_replan,0.47459999999999997,18.5094,360,11,0,11
geometry_proxy,40,0.03,21,scp_extracted,0.97624,35.4396,359.24,11,0.1485,0.26399999999999996
geometry_proxy,40,0.03,21,scp_conservative,0.99505,37.0825,438.5625,11,0.049499999999999995,0.4125
geometry_proxy,40,0.03,21,scp_aggressive,0.88912,34.1,282.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,40,0.03,21,exact_grid_lifted,1.0,40.199999999999996,1960,11,0,0
geometry_proxy,40,0.03,21,relaxed_grid,0.2925,9.97425,280,11,0,11
geometry_proxy,40,0.03,21,local_replan,0.47459999999999997,18.034799999999997,360,11,0,11
geometry_proxy,40,0.03,22,scp_extracted,0.98272,39.0288,356.72,8,0.108,0.192
geometry_proxy,40,0.03,22,scp_conservative,0.9964,41.06,433.5,8,0.036,0.3
geometry_proxy,40,0.03,22,scp_aggressive,0.91936,37.5,281.68,8,0.288,0.08399999999999999
geometry_proxy,40,0.03,22,exact_grid_lifted,1.0,43.8,2240,8,0,0
geometry_proxy,40,0.03,22,relaxed_grid,0.2925,10.96875,280,8,0,8
geometry_proxy,40,0.03,22,local_replan,0.47459999999999997,19.9332,360,8,0,8
geometry_proxy,40,0.03,23,scp_extracted,0.97408,35.4432,360.08,12,0.162,0.288
geometry_proxy,40,0.03,23,scp_conservative,0.9946,37.09,440.25,12,0.054,0.44999999999999996
geometry_proxy,40,0.03,23,scp_aggressive,0.87904,34.1,282.52,12,0.432,0.126
geometry_proxy,40,0.03,23,exact_grid_lifted,1.0,40.199999999999996,1960,12,0,0
geometry_proxy,40,0.03,23,relaxed_grid,0.2925,9.97425,280,12,0,12
geometry_proxy,40,0.03,23,local_replan,0.47459999999999997,18.034799999999997,360,12,0,12
geometry_proxy,40,0.03,24,scp_extracted,0.98056,42.632400000000004,357.56,9,0.12150000000000001,0.21600000000000003
geometry_proxy,40,0.03,24,scp_conservative,0.99595,45.0675,435.1875,9,0.0405,0.3375
geometry_proxy,40,0.03,24,scp_aggressive,0.90928,40.9,281.89,9,0.324,0.0945
geometry_proxy,40,0.03,24,exact_grid_lifted,1.0,47.4,2520,9,0,0
geometry_proxy,40,0.03,24,relaxed_grid,0.2925,11.963249999999999,280,9,0,9
geometry_proxy,40,0.03,24,local_replan,0.47459999999999997,21.831599999999998,360,9,0,9
geometry_proxy,40,0.03,25,scp_extracted,0.97624,40.8396,359.24,11,0.1485,0.26399999999999996
geometry_proxy,40,0.03,25,scp_conservative,0.99505,43.0825,438.5625,11,0.049499999999999995,0.4125
geometry_proxy,40,0.03,25,scp_aggressive,0.88912,39.2,282.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,40,0.03,25,exact_grid_lifted,1.0,45.599999999999994,2380,11,0,0
geometry_proxy,40,0.03,25,relaxed_grid,0.2925,11.466,280,11,0,11
geometry_proxy,40,0.03,25,local_replan,0.47459999999999997,20.882399999999997,360,11,0,11
geometry_proxy,40,0.03,26,scp_extracted,0.97408,39.0432,360.08,12,0.162,0.288
geometry_proxy,40,0.03,26,scp_conservative,0.9946,41.09,440.25,12,0.054,0.44999999999999996
geometry_proxy,40,0.03,26,scp_aggressive,0.87904,37.5,282.52,12,0.432,0.126
geometry_proxy,40,0.03,26,exact_grid_lifted,1.0,43.8,2240,12,0,0
geometry_proxy,40,0.03,26,relaxed_grid,0.2925,10.96875,280,12,0,12
geometry_proxy,40,0.03,26,local_replan,0.47459999999999997,19.9332,360,12,0,12
geometry_proxy,40,0.03,27,scp_extracted,0.9784,39.036,358.4,10,0.135,0.24
geometry_proxy,40,0.03,27,scp_conservative,0.9955,41.075,436.875,10,0.045,0.375
geometry_proxy,40,0.03,27,scp_aggressive,0.8992,37.5,282.1,10,0.36,0.105
geometry_proxy,40,0.03,27,exact_grid_lifted,1.0,43.8,2240,10,0,0
geometry_proxy,40,0.03,27,relaxed_grid,0.2925,10.96875,280,10,0,10
geometry_proxy,40,0.03,27,local_replan,0.47459999999999997,19.9332,360,10,0,10
geometry_proxy,40,0.03,28,scp_extracted,0.9784,42.636,358.4,10,0.135,0.24
geometry_proxy,40,0.03,28,scp_conservative,0.9955,45.075,436.875,10,0.045,0.375
geometry_proxy,40,0.03,28,scp_aggressive,0.8992,40.9,282.1,10,0.36,0.105
geometry_proxy,40,0.03,28,exact_grid_lifted,1.0,47.4,2520,10,0,0
geometry_proxy,40,0.03,28,relaxed_grid,0.2925,11.963249999999999,280,10,0,10
geometry_proxy,40,0.03,28,local_replan,0.47459999999999997,21.831599999999998,360,10,0,10
geometry_proxy,40,0.03,29,scp_extracted,0.98488,36.325199999999995,355.88,7,0.0945,0.168
geometry_proxy,40,0.03,29,scp_conservative,0.99685,38.0525,431.8125,7,0.0315,0.2625
geometry_proxy,40,0.03,29,scp_aggressive,0.92944,34.95,281.47,7,0.252,0.0735
geometry_proxy,40,0.03,29,exact_grid_lifted,1.0,41.099999999999994,2030,7,0,0
geometry_proxy,40,0.03,29,relaxed_grid,0.2925,10.222875,280,7,0,7
geometry_proxy,40,0.03,29,local_replan,0.47459999999999997,18.5094,360,7,0,7
geometry_proxy,40,0.05,0,scp_extracted,0.9568,39.072,366.8,12,0.2700000000000001,0.4800000000000001
geometry_proxy,40,0.05,0,scp_conservative,0.991,41.15,453.75,12,0.09000000000000001,0.7500000000000001
geometry_proxy,40,0.05,0,scp_aggressive,0.7984,37.5,284.2,12,0.7200000000000001,0.21000000000000002
geometry_proxy,40,0.05,0,exact_grid_lifted,1.0,43.8,2240,12,0,0
geometry_proxy,40,0.05,0,relaxed_grid,0.2875,10.78125,280,12,0,12
geometry_proxy,40,0.05,0,local_replan,0.471,19.782,360,12,0,12
geometry_proxy,40,0.05,1,scp_extracted,0.9496,36.384,369.6,14,0.31500000000000006,0.56
geometry_proxy,40,0.05,1,scp_conservative,0.9895,38.175,459.375,14,0.10500000000000001,0.8750000000000001
geometry_proxy,40,0.05,1,scp_aggressive,0.7647999999999999,34.95,284.9,14,0.8400000000000001,0.245
geometry_proxy,40,0.05,1,exact_grid_lifted,1.0,41.099999999999994,2030,14,0,0
geometry_proxy,40,0.05,1,relaxed_grid,0.2875,10.048125,280,14,0,14
geometry_proxy,40,0.05,1,local_replan,0.471,18.369,360,14,0,14
geometry_proxy,40,0.05,2,scp_extracted,0.9496,40.884,369.6,14,0.31500000000000006,0.56
geometry_proxy,40,0.05,2,scp_conservative,0.9895,43.175,459.375,14,0.10500000000000001,0.8750000000000001
geometry_proxy,40,0.05,2,scp_aggressive,0.7647999999999999,39.2,284.9,14,0.8400000000000001,0.245
geometry_proxy,40,0.05,2,exact_grid_lifted,1.0,45.599999999999994,2380,14,0,0
geometry_proxy,40,0.05,2,relaxed_grid,0.2875,11.27,280,14,0,14
geometry_proxy,40,0.05,2,local_replan,0.471,20.724,360,14,0,14
geometry_proxy,40,0.05,3,scp_extracted,0.9568,40.872,366.8,12,0.2700000000000001,0.4800000000000001
geometry_proxy,40,0.05,3,scp_conservative,0.991,43.15,453.75,12,0.09000000000000001,0.7500000000000001
geometry_proxy,40,0.05,3,scp_aggressive,0.7984,39.2,284.2,12,0.7200000000000001,0.21000000000000002
geometry_proxy,40,0.05,3,exact_grid_lifted,1.0,45.599999999999994,2380,12,0,0
geometry_proxy,40,0.05,3,relaxed_grid,0.2875,11.27,280,12,0,12
geometry_proxy,40,0.05,3,local_replan,0.471,20.724,360,12,0,12
geometry_proxy,40,0.05,4,scp_extracted,0.9604,36.366,365.4,11,0.24750000000000003,0.44000000000000006
geometry_proxy,40,0.05,4,scp_conservative,0.99175,38.1375,450.9375,11,0.0825,0.6875
geometry_proxy,40,0.05,4,scp_aggressive,0.8151999999999999,34.95,283.85,11,0.66,0.1925
geometry_proxy,40,0.05,4,exact_grid_lifted,1.0,41.099999999999994,2030,11,0,0
geometry_proxy,40,0.05,4,relaxed_grid,0.2875,10.048125,280,11,0,11
geometry_proxy,40,0.05,4,local_replan,0.471,18.369,360,11,0,11
geometry_proxy,40,0.05,5,scp_extracted,0.9712,37.248000000000005,361.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,40,0.05,5,scp_conservative,0.994,39.1,442.5,8,0.06,0.5
geometry_proxy,40,0.05,5,scp_aggressive,0.8655999999999999,35.8,282.8,8,0.48,0.13999999999999999
geometry_proxy,40,0.05,5,exact_grid_lifted,1.0,42.0,2100,8,0,0
geometry_proxy,40,0.05,5,relaxed_grid,0.2875,10.292499999999999,280,8,0,8
geometry_proxy,40,0.05,5,local_replan,0.471,18.84,360,8,0,8
geometry_proxy,40,0.05,6,scp_extracted,0.9568,37.272000000000006,366.8,12,0.2700000000000001,0.4800000000000001
geometry_proxy,40,0.05,6,scp_conservative,0.991,39.15,453.75,12,0.09000000000000001,0.7500000000000001
geometry_proxy,40,0.05,6,scp_aggressive,0.7984,35.8,284.2,12,0.7200000000000001,0.21000000000000002
geometry_proxy,40,0.05,6,exact_grid_lifted,1.0,42.0,2100,12,0,0
geometry_proxy,40,0.05,6,relaxed_grid,0.2875,10.292499999999999,280,12,0,12
geometry_proxy,40,0.05,6,local_replan,0.471,18.84,360,12,0,12
geometry_proxy,40,0.05,7,scp_extracted,0.9748,36.342,359.8,7,0.15750000000000003,0.28
geometry_proxy,40,0.05,7,scp_conservative,0.99475,38.0875,439.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,40,0.05,7,scp_aggressive,0.8824,34.95,282.45,7,0.42000000000000004,0.1225
geometry_proxy,40,0.05,7,exact_grid_lifted,1.0,41.099999999999994,2030,7,0,0
geometry_proxy,40,0.05,7,relaxed_grid,0.2875,10.048125,280,7,0,7
geometry_proxy,40,0.05,7,local_replan,0.471,18.369,360,7,0,7
geometry_proxy,40,0.05,8,scp_extracted,0.9496,42.684000000000005,369.6,14,0.31500000000000006,0.56
geometry_proxy,40,0.05,8,scp_conservative,0.9895,45.175,459.375,14,0.10500000000000001,0.8750000000000001
geometry_proxy,40,0.05,8,scp_aggressive,0.7647999999999999,40.9,284.9,14,0.8400000000000001,0.245
geometry_proxy,40,0.05,8,exact_grid_lifted,1.0,47.4,2520,14,0,0
geometry_proxy,40,0.05,8,relaxed_grid,0.2875,11.75875,280,14,0,14
geometry_proxy,40,0.05,8,local_replan,0.471,21.666,360,14,0,14
geometry_proxy,40,0.05,9,scp_extracted,0.9748,39.942,359.8,7,0.15750000000000003,0.28
geometry_proxy,40,0.05,9,scp_conservative,0.99475,42.0875,439.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,40,0.05,9,scp_aggressive,0.8824,38.35,282.45,7,0.42000000000000004,0.1225
geometry_proxy,40,0.05,9,exact_grid_lifted,1.0,44.699999999999996,2310,7,0,0
geometry_proxy,40,0.05,9,relaxed_grid,0.2875,11.025625,280,7,0,7
geometry_proxy,40,0.05,9,local_replan,0.471,20.253,360,7,0,7
geometry_proxy,40,0.05,10,scp_extracted,0.9496,36.384,369.6,14,0.31500000000000006,0.56
geometry_proxy,40,0.05,10,scp_conservative,0.9895,38.175,459.375,14,0.10500000000000001,0.8750000000000001
geometry_proxy,40,0.05,10,scp_aggressive,0.7647999999999999,34.95,284.9,14,0.8400000000000001,0.245
geometry_proxy,40,0.05,10,exact_grid_lifted,1.0,41.099999999999994,2030,14,0,0
geometry_proxy,40,0.05,10,relaxed_grid,0.2875,10.048125,280,14,0,14
geometry_proxy,40,0.05,10,local_replan,0.471,18.369,360,14,0,14
geometry_proxy,40,0.05,11,scp_extracted,0.9748,41.742000000000004,359.8,7,0.15750000000000003,0.28
geometry_proxy,40,0.05,11,scp_conservative,0.99475,44.0875,439.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,40,0.05,11,scp_aggressive,0.8824,40.05,282.45,7,0.42000000000000004,0.1225
geometry_proxy,40,0.05,11,exact_grid_lifted,1.0,46.5,2450,7,0,0
geometry_proxy,40,0.05,11,relaxed_grid,0.2875,11.514374999999998,280,7,0,7
geometry_proxy,40,0.05,11,local_replan,0.471,21.195,360,7,0,7
geometry_proxy,40,0.05,12,scp_extracted,0.9712,41.748000000000005,361.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,40,0.05,12,scp_conservative,0.994,44.1,442.5,8,0.06,0.5
geometry_proxy,40,0.05,12,scp_aggressive,0.8655999999999999,40.05,282.8,8,0.48,0.13999999999999999
geometry_proxy,40,0.05,12,exact_grid_lifted,1.0,46.5,2450,8,0,0
geometry_proxy,40,0.05,12,relaxed_grid,0.2875,11.514374999999998,280,8,0,8
geometry_proxy,40,0.05,12,local_replan,0.471,21.195,360,8,0,8
geometry_proxy,40,0.05,13,scp_extracted,0.9568,39.972,366.8,12,0.2700000000000001,0.4800000000000001
geometry_proxy,40,0.05,13,scp_conservative,0.991,42.15,453.75,12,0.09000000000000001,0.7500000000000001
